Cultivar,LTE,Date,PI,DataType,Location
Riesling,-23.1,12/24/15,Kovaleski,RawLTE,Geneva
Riesling,-24,12/24/15,Kovaleski,RawLTE,Geneva
Riesling,-24.1,12/24/15,Kovaleski,RawLTE,Geneva
Riesling,-24.2,12/24/15,Kovaleski,RawLTE,Geneva
Riesling,-24.3,12/24/15,Kovaleski,RawLTE,Geneva
Riesling,-7.4,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-9.3,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-9.4,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-21.1,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-21.6,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-21.8,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-22.2,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-23,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-23.5,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-23.7,12/30/15,Kovaleski,RawLTE,Geneva
Riesling,-10.4,1/5/16,Kovaleski,RawLTE,Geneva
Riesling,-21.7,1/5/16,Kovaleski,RawLTE,Geneva
Riesling,-22.8,1/5/16,Kovaleski,RawLTE,Geneva
Riesling,-24.5,1/5/16,Kovaleski,RawLTE,Geneva
Riesling,-27.9,1/5/16,Kovaleski,RawLTE,Geneva
Riesling,-28.8,1/5/16,Kovaleski,RawLTE,Geneva
Riesling,-25,1/13/16,Londo,RawLTE,Geneva
Riesling,-25.2,1/13/16,Londo,RawLTE,Geneva
Riesling,-26.5,1/13/16,Londo,RawLTE,Geneva
Riesling,-27.1,1/13/16,Londo,RawLTE,Geneva
Riesling,-23.9,1/13/16,Londo,RawLTE,Geneva
Riesling,-24.1,1/13/16,Londo,RawLTE,Geneva
Riesling,-23.9,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-23.9,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-24.1,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-25,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-25.2,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-26,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-26.5,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-26.9,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-27,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-27.1,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-29.1,1/13/16,Kovaleski,RawLTE,Geneva
Riesling,-24.4,1/18/16,Londo,RawLTE,Geneva
Riesling,-25.8,1/18/16,Londo,RawLTE,Geneva
Riesling,-26.15,1/18/16,Londo,RawLTE,Geneva
Riesling,-24.6,1/19/16,Londo,RawLTE,Geneva
Riesling,-26.27,1/19/16,Londo,RawLTE,Geneva
Riesling,-26.53,1/19/16,Londo,RawLTE,Geneva
Riesling,-26.97,1/19/16,Londo,RawLTE,Geneva
Riesling,-23.25,1/20/16,Londo,RawLTE,Geneva
Riesling,-24.56,1/20/16,Londo,RawLTE,Geneva
Riesling,-26.81,1/20/16,Londo,RawLTE,Geneva
Riesling,-23.81,1/21/16,Londo,RawLTE,Geneva
Riesling,-24.56,1/21/16,Londo,RawLTE,Geneva
Riesling,-24.51,1/21/16,Londo,RawLTE,Geneva
Riesling,-25,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-25,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-25.9,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-25.9,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-25.9,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-25.9,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-26.5,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-27.2,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-27.4,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-28.5,1/21/16,Kovaleski,RawLTE,Geneva
Riesling,-22.68,1/22/16,Londo,RawLTE,Geneva
Riesling,-25.61,1/22/16,Londo,RawLTE,Geneva
Riesling,-26.38,1/22/16,Londo,RawLTE,Geneva
Riesling,-21.55,1/23/16,Londo,RawLTE,Geneva
Riesling,-25.42,1/23/16,Londo,RawLTE,Geneva
Riesling,-25.43,1/23/16,Londo,RawLTE,Geneva
Riesling,-26.8,1/23/16,Londo,RawLTE,Geneva
Riesling,-21.9,1/24/16,Londo,RawLTE,Geneva
Riesling,-25.71,1/24/16,Londo,RawLTE,Geneva
Riesling,-26.6,1/24/16,Londo,RawLTE,Geneva
Riesling,-27.37,1/24/16,Londo,RawLTE,Geneva
Riesling,-25.04,1/25/16,Londo,RawLTE,Geneva
Riesling,-25.22,1/25/16,Londo,RawLTE,Geneva
Riesling,-25.47,1/25/16,Londo,RawLTE,Geneva
Riesling,-26.51,1/25/16,Londo,RawLTE,Geneva
Riesling,-27.77,1/25/16,Londo,RawLTE,Geneva
Riesling,-22.23,1/26/16,Londo,RawLTE,Geneva
Riesling,-23.51,1/26/16,Londo,RawLTE,Geneva
Riesling,-24.71,1/26/16,Londo,RawLTE,Geneva
Riesling,-25.7,1/26/16,Londo,RawLTE,Geneva
Riesling,-26.5,1/26/16,Londo,RawLTE,Geneva
Riesling,-28.23,1/26/16,Londo,RawLTE,Geneva
Riesling,-21.84,1/27/16,Londo,RawLTE,Geneva
Riesling,-23.84,1/27/16,Londo,RawLTE,Geneva
Riesling,-25.04,1/27/16,Londo,RawLTE,Geneva
Riesling,-25.04,1/28/16,Londo,RawLTE,Geneva
Riesling,-25.3,1/28/16,Londo,RawLTE,Geneva
Riesling,-25.41,1/28/16,Londo,RawLTE,Geneva
Riesling,-18.9,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-22,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-22.6,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-23,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-23.6,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-24.2,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-24.3,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-24.9,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-25,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-25,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-25.4,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-25.5,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-25.7,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-25.9,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-27,1/28/16,Kovaleski,RawLTE,Geneva
Riesling,-20.9,1/29/16,Londo,RawLTE,Geneva
Riesling,-23.5,1/29/16,Londo,RawLTE,Geneva
Riesling,-24.4,1/29/16,Londo,RawLTE,Geneva
Riesling,-25.03,1/29/16,Londo,RawLTE,Geneva
Riesling,-23.64,1/30/16,Londo,RawLTE,Geneva
Riesling,-25.44,1/30/16,Londo,RawLTE,Geneva
Riesling,-25.54,1/30/16,Londo,RawLTE,Geneva
Riesling,-26.47,1/30/16,Londo,RawLTE,Geneva
Riesling,-19.76,1/31/16,Londo,RawLTE,Geneva
Riesling,-20.44,1/31/16,Londo,RawLTE,Geneva
Riesling,-23.52,1/31/16,Londo,RawLTE,Geneva
Riesling,-24.4,1/31/16,Londo,RawLTE,Geneva
Riesling,-25.09,1/31/16,Londo,RawLTE,Geneva
Riesling,-22,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-22.6,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-23,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-23.6,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-24.2,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-24.3,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-24.3,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-24.9,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-25,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-25.1,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-25.4,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-25.5,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-25.7,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-25.9,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-27,2/4/16,Kovaleski,RawLTE,Geneva
Riesling,-21.3,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-25.3,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-25.3,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-25.5,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-25.7,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-25.8,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-25.9,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-25.9,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-27.1,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-27.6,2/11/16,Kovaleski,RawLTE,Geneva
Riesling,-20.4,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-23.4,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-24.2,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-24.3,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-25,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-25,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-26.3,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-26.5,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-26.5,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-26.7,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-27.4,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-27.9,2/18/16,Kovaleski,RawLTE,Geneva
Riesling,-21.9,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-23.8,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-24.1,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-24.6,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-24.7,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-24.8,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-24.9,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-25,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-25.1,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-25.2,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-25.7,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-26.4,2/26/16,Kovaleski,RawLTE,Geneva
Riesling,-23.8,3/3/16,Kovaleski,RawLTE,Geneva
Riesling,-24.6,3/3/16,Kovaleski,RawLTE,Geneva
Riesling,-25,3/3/16,Kovaleski,RawLTE,Geneva
Riesling,-25.2,3/3/16,Kovaleski,RawLTE,Geneva
Riesling,-25.8,3/3/16,Kovaleski,RawLTE,Geneva
Riesling,-26,3/3/16,Kovaleski,RawLTE,Geneva
Riesling,-26.6,3/3/16,Kovaleski,RawLTE,Geneva
Riesling,-19.4,3/10/16,Kovaleski,RawLTE,Geneva
Riesling,-19.5,3/10/16,Kovaleski,RawLTE,Geneva
Riesling,-19.9,3/10/16,Kovaleski,RawLTE,Geneva
Riesling,-20.3,3/10/16,Kovaleski,RawLTE,Geneva
Riesling,-21,3/10/16,Kovaleski,RawLTE,Geneva
Riesling,-21.4,3/10/16,Kovaleski,RawLTE,Geneva
Riesling,-21.4,3/10/16,Kovaleski,RawLTE,Geneva
Riesling,-21.6,3/10/16,Kovaleski,RawLTE,Geneva
Riesling,-22.3,3/10/16,Kovaleski,RawLTE,Geneva
Riesling,-14.4,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-15.5,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-17.1,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-17.2,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-17.6,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-17.8,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-18.2,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-18.4,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-18.5,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-18.6,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-19,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-19.4,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-20.5,3/17/16,Kovaleski,RawLTE,Geneva
Riesling,-17.3,3/24/16,Kovaleski,RawLTE,Geneva
Riesling,-18.3,3/24/16,Kovaleski,RawLTE,Geneva
Riesling,-18.6,3/24/16,Kovaleski,RawLTE,Geneva
Riesling,-18.9,3/24/16,Kovaleski,RawLTE,Geneva
Riesling,-18.9,3/24/16,Kovaleski,RawLTE,Geneva
Riesling,-21.1,3/24/16,Kovaleski,RawLTE,Geneva
Riesling,-22.2,3/24/16,Kovaleski,RawLTE,Geneva
Riesling,-11.3,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-11.3,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-11.5,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-12.5,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-13.4,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-13.9,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-14,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-14.8,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-15.2,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-16.7,3/31/16,Kovaleski,RawLTE,Geneva
Riesling,-9.5,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-11.9,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-12.3,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-13.1,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-13.2,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-13.5,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-13.8,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-14,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-14.2,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-14.6,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-15.2,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-16.2,4/7/16,Kovaleski,RawLTE,Geneva
Riesling,-9.4,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-9.5,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-9.6,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-9.8,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-10.6,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-11,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-11.6,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-12.5,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-13.7,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-15,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-15,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-15.3,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-16,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-16.2,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-17.3,4/14/16,Kovaleski,RawLTE,Geneva
Riesling,-3.3,4/21/16,Kovaleski,RawLTE,Geneva
Riesling,-4.1,4/21/16,Kovaleski,RawLTE,Geneva
Riesling,-4.9,4/21/16,Kovaleski,RawLTE,Geneva
Riesling,-8.1,4/21/16,Kovaleski,RawLTE,Geneva
Riesling,-10.7,10/4/16,Kovaleski,RawLTE,Geneva
Riesling,-10.8,10/4/16,Kovaleski,RawLTE,Geneva
Riesling,-11.2,10/4/16,Kovaleski,RawLTE,Geneva
Riesling,-11.4,10/4/16,Kovaleski,RawLTE,Geneva
Riesling,-11.9,10/4/16,Kovaleski,RawLTE,Geneva
Riesling,-12.2,10/4/16,Kovaleski,RawLTE,Geneva
Riesling,-12.3,10/4/16,Kovaleski,RawLTE,Geneva
Riesling,-13.7,10/4/16,Kovaleski,RawLTE,Geneva
Riesling,-9.8,10/11/16,Kovaleski,RawLTE,Geneva
Riesling,-11,10/11/16,Kovaleski,RawLTE,Geneva
Riesling,-11.6,10/11/16,Kovaleski,RawLTE,Geneva
Riesling,-13,10/11/16,Kovaleski,RawLTE,Geneva
Riesling,-13.4,10/11/16,Kovaleski,RawLTE,Geneva
Riesling,-15,10/11/16,Kovaleski,RawLTE,Geneva
Riesling,-15.2,10/11/16,Kovaleski,RawLTE,Geneva
Riesling,-17.4,10/11/16,Kovaleski,RawLTE,Geneva
Riesling,-12.7,10/20/16,Kovaleski,RawLTE,Geneva
Riesling,-12.7,10/20/16,Kovaleski,RawLTE,Geneva
Riesling,-12.8,10/20/16,Kovaleski,RawLTE,Geneva
Riesling,-13,10/20/16,Kovaleski,RawLTE,Geneva
Riesling,-13.1,10/20/16,Kovaleski,RawLTE,Geneva
Riesling,-13.1,10/20/16,Kovaleski,RawLTE,Geneva
Riesling,-13.4,10/20/16,Kovaleski,RawLTE,Geneva
Riesling,-9.1,10/26/16,Kovaleski,RawLTE,Geneva
Riesling,-10.8,10/26/16,Kovaleski,RawLTE,Geneva
Riesling,-11.9,10/26/16,Kovaleski,RawLTE,Geneva
Riesling,-12.1,10/26/16,Kovaleski,RawLTE,Geneva
Riesling,-12.6,10/26/16,Kovaleski,RawLTE,Geneva
Riesling,-14.1,10/26/16,Kovaleski,RawLTE,Geneva
Riesling,-14.3,10/26/16,Kovaleski,RawLTE,Geneva
Riesling,-12.24,11/1/16,Martinson,RawLTE,Geneva
Riesling,-10.71,11/1/16,Martinson,RawLTE,Geneva
Riesling,-11.03,11/1/16,Martinson,RawLTE,Geneva
Riesling,-9.97,11/1/16,Martinson,RawLTE,Geneva
Riesling,-11.66,11/1/16,Martinson,RawLTE,Geneva
Riesling,-11.57,11/1/16,Martinson,RawLTE,Geneva
Riesling,-10.76,11/1/16,Martinson,RawLTE,Geneva
Riesling,-11.79,11/1/16,Martinson,RawLTE,Geneva
Riesling,-12.04,11/1/16,Martinson,RawLTE,Geneva
Riesling,-11.01,11/1/16,Martinson,RawLTE,Geneva
Riesling,-12.1,11/1/16,Martinson,RawLTE,Geneva
Riesling,-12.41,11/1/16,Martinson,RawLTE,Geneva
Riesling,-11.4,11/1/16,Martinson,RawLTE,Geneva
Riesling,-12.79,11/1/16,Martinson,RawLTE,Geneva
Riesling,-12.3,11/1/16,Martinson,RawLTE,Geneva
Riesling,-11.38,11/1/16,Martinson,RawLTE,Geneva
Riesling,-13.31,11/1/16,Martinson,RawLTE,Geneva
Riesling,-12.54,11/1/16,Martinson,RawLTE,Geneva
Riesling,-13.16,11/1/16,Martinson,RawLTE,Geneva
Riesling,-13.78,11/1/16,Martinson,RawLTE,Geneva
Riesling,-11.72,11/1/16,Martinson,RawLTE,Geneva
Riesling,-13.49,11/1/16,Martinson,RawLTE,Geneva
Riesling,-14.08,11/1/16,Martinson,RawLTE,Geneva
Riesling,-14.24,11/1/16,Martinson,RawLTE,Geneva
Riesling,-14.96,11/1/16,Martinson,RawLTE,Geneva
Riesling,-14.46,11/1/16,Martinson,RawLTE,Geneva
Riesling,-12.35,11/1/16,Martinson,RawLTE,Geneva
Riesling,-15.63,11/1/16,Martinson,RawLTE,Geneva
Riesling,-13.23,11/1/16,Martinson,RawLTE,Geneva
Riesling,-13.32,11/1/16,Martinson,RawLTE,Geneva
Riesling,-12.7,11/1/16,Kovaleski,RawLTE,Geneva
Riesling,-12.8,11/1/16,Kovaleski,RawLTE,Geneva
Riesling,-12.8,11/1/16,Kovaleski,RawLTE,Geneva
Riesling,-13.9,11/1/16,Kovaleski,RawLTE,Geneva
Riesling,-14.3,11/1/16,Kovaleski,RawLTE,Geneva
Riesling,-14.8,11/1/16,Kovaleski,RawLTE,Geneva
Riesling,-15.3,11/1/16,Kovaleski,RawLTE,Geneva
Riesling,-8.3,11/8/16,Martinson,RawLTE,Geneva
Riesling,-8.63,11/8/16,Martinson,RawLTE,Geneva
Riesling,-9.68,11/8/16,Martinson,RawLTE,Geneva
Riesling,-10.76,11/8/16,Martinson,RawLTE,Geneva
Riesling,-10.82,11/8/16,Martinson,RawLTE,Geneva
Riesling,-10.89,11/8/16,Martinson,RawLTE,Geneva
Riesling,-11.34,11/8/16,Martinson,RawLTE,Geneva
Riesling,-11.35,11/8/16,Martinson,RawLTE,Geneva
Riesling,-11.61,11/8/16,Martinson,RawLTE,Geneva
Riesling,-11.61,11/8/16,Martinson,RawLTE,Geneva
Riesling,-11.69,11/8/16,Martinson,RawLTE,Geneva
Riesling,-11.86,11/8/16,Martinson,RawLTE,Geneva
Riesling,-11.89,11/8/16,Martinson,RawLTE,Geneva
Riesling,-12,11/8/16,Martinson,RawLTE,Geneva
Riesling,-12.63,11/8/16,Martinson,RawLTE,Geneva
Riesling,-12.75,11/8/16,Martinson,RawLTE,Geneva
Riesling,-12.91,11/8/16,Martinson,RawLTE,Geneva
Riesling,-13.01,11/8/16,Martinson,RawLTE,Geneva
Riesling,-13.21,11/8/16,Martinson,RawLTE,Geneva
Riesling,-13.22,11/8/16,Martinson,RawLTE,Geneva
Riesling,-13.55,11/8/16,Martinson,RawLTE,Geneva
Riesling,-13.71,11/8/16,Martinson,RawLTE,Geneva
Riesling,-13.83,11/8/16,Martinson,RawLTE,Geneva
Riesling,-14.29,11/8/16,Martinson,RawLTE,Geneva
Riesling,-14.32,11/8/16,Martinson,RawLTE,Geneva
Riesling,-14.37,11/8/16,Martinson,RawLTE,Geneva
Riesling,-14.42,11/8/16,Martinson,RawLTE,Geneva
Riesling,-14.88,11/8/16,Martinson,RawLTE,Geneva
Riesling,-14.92,11/8/16,Martinson,RawLTE,Geneva
Riesling,-15.74,11/8/16,Martinson,RawLTE,Geneva
Riesling,-14.4,11/8/16,Kovaleski,RawLTE,Geneva
Riesling,-15.2,11/8/16,Kovaleski,RawLTE,Geneva
Riesling,-15.2,11/8/16,Kovaleski,RawLTE,Geneva
Riesling,-15.4,11/8/16,Kovaleski,RawLTE,Geneva
Riesling,-15.4,11/8/16,Kovaleski,RawLTE,Geneva
Riesling,-16.3,11/8/16,Kovaleski,RawLTE,Geneva
Riesling,-14.63,11/14/16,Martinson,RawLTE,Geneva
Riesling,-15.78,11/14/16,Martinson,RawLTE,Geneva
Riesling,-15.86,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.04,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.18,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.28,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.31,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.33,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.33,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.38,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.44,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.54,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.6,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.61,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.76,11/14/16,Martinson,RawLTE,Geneva
Riesling,-16.83,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.03,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.03,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.17,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.3,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.34,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.4,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.57,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.58,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.61,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.76,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.76,11/14/16,Martinson,RawLTE,Geneva
Riesling,-17.93,11/14/16,Martinson,RawLTE,Geneva
Riesling,-18.23,11/14/16,Martinson,RawLTE,Geneva
Riesling,-15.7,11/15/16,Kovaleski,RawLTE,Geneva
Riesling,-16.3,11/15/16,Kovaleski,RawLTE,Geneva
Riesling,-16.8,11/15/16,Kovaleski,RawLTE,Geneva
Riesling,-17.6,11/15/16,Kovaleski,RawLTE,Geneva
Riesling,-17.7,11/15/16,Kovaleski,RawLTE,Geneva
Riesling,-18,11/15/16,Kovaleski,RawLTE,Geneva
Riesling,-18.3,11/15/16,Kovaleski,RawLTE,Geneva
Riesling,-19.1,11/15/16,Kovaleski,RawLTE,Geneva
Riesling,-16.62,11/22/16,Martinson,RawLTE,Geneva
Riesling,-17.21,11/22/16,Martinson,RawLTE,Geneva
Riesling,-17.28,11/22/16,Martinson,RawLTE,Geneva
Riesling,-17.71,11/22/16,Martinson,RawLTE,Geneva
Riesling,-17.75,11/22/16,Martinson,RawLTE,Geneva
Riesling,-17.81,11/22/16,Martinson,RawLTE,Geneva
Riesling,-17.91,11/22/16,Martinson,RawLTE,Geneva
Riesling,-17.96,11/22/16,Martinson,RawLTE,Geneva
Riesling,-18.02,11/22/16,Martinson,RawLTE,Geneva
Riesling,-18.09,11/22/16,Martinson,RawLTE,Geneva
Riesling,-18.52,11/22/16,Martinson,RawLTE,Geneva
Riesling,-18.67,11/22/16,Martinson,RawLTE,Geneva
Riesling,-18.8,11/22/16,Martinson,RawLTE,Geneva
Riesling,-18.82,11/22/16,Martinson,RawLTE,Geneva
Riesling,-19.03,11/22/16,Martinson,RawLTE,Geneva
Riesling,-19.25,11/22/16,Martinson,RawLTE,Geneva
Riesling,-19.3,11/22/16,Martinson,RawLTE,Geneva
Riesling,-19.35,11/22/16,Martinson,RawLTE,Geneva
Riesling,-19.73,11/22/16,Martinson,RawLTE,Geneva
Riesling,-19.99,11/22/16,Martinson,RawLTE,Geneva
Riesling,-20.05,11/22/16,Martinson,RawLTE,Geneva
Riesling,-20.4,11/22/16,Martinson,RawLTE,Geneva
Riesling,-20.48,11/22/16,Martinson,RawLTE,Geneva
Riesling,-20.53,11/22/16,Martinson,RawLTE,Geneva
Riesling,-20.62,11/22/16,Martinson,RawLTE,Geneva
Riesling,-20.9,11/22/16,Martinson,RawLTE,Geneva
Riesling,-21.06,11/22/16,Martinson,RawLTE,Geneva
Riesling,-21.2,11/22/16,Martinson,RawLTE,Geneva
Riesling,-21.34,11/22/16,Martinson,RawLTE,Geneva
Riesling,-21.53,11/22/16,Martinson,RawLTE,Geneva
Riesling,-16.8,11/22/16,Kovaleski,RawLTE,Geneva
Riesling,-16.8,11/22/16,Kovaleski,RawLTE,Geneva
Riesling,-17.2,11/22/16,Kovaleski,RawLTE,Geneva
Riesling,-17.3,11/22/16,Kovaleski,RawLTE,Geneva
Riesling,-17.6,11/22/16,Kovaleski,RawLTE,Geneva
Riesling,-18.3,11/22/16,Kovaleski,RawLTE,Geneva
Riesling,-18.9,11/22/16,Kovaleski,RawLTE,Geneva
Riesling,-19.9,11/22/16,Kovaleski,RawLTE,Geneva
Riesling,-18.12,11/28/16,Martinson,RawLTE,Geneva
Riesling,-18.41,11/28/16,Martinson,RawLTE,Geneva
Riesling,-18.49,11/28/16,Martinson,RawLTE,Geneva
